OID_,latitude,longitude,location,speed_mph,name,timestamp
10965,43.0511977,-76.11431021,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",2,SW 3,2/5/2022 16:34:38
10966,43.07228683,-76.14074031,"1830 Grant Boulevard, Syracuse, NY, 13208",0,SW 5,2/5/2022 16:34:38
10967,43.03301424,-76.14931938,"117 Martin Luther King West, Syracuse, NY, 13205",0,SW 1,2/5/2022 16:34:43
10968,43.0512028,-76.11430871,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 3,2/5/2022 16:34:43
10969,43.05835704,-76.19888724,"1210 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:34:45
10970,43.07228662,-76.14064539,"1824 Grant Boulevard, Syracuse, NY, 13208",5,SW 5,2/5/2022 16:34:47
10971,43.07230606,-76.14026434,"1802 Grant Boulevard, Syracuse, NY, 13208",5,SW 5,2/5/2022 16:34:57
10972,43.05815069,-76.19875855,"1200 Avery Avenue, Syracuse, NY, 13204",4,SW 2,2/5/2022 16:34:58
10973,43.05810962,-76.19871793,"304 Gere Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:35:03
10974,43.03306814,-76.14913846,"117 Martin Luther King West, Syracuse, NY, 13205",1,SW 1,2/5/2022 16:35:08
10975,43.07234189,-76.13988111,"1718 Grant Boulevard, Syracuse, NY, 13208",7,SW 5,2/5/2022 16:35:10
10976,43.05811569,-76.19873551,"1200 Avery Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:35:13
10977,43.03307575,-76.14909302,"117 Martin Luther King West, Syracuse, NY, 13205",0,SW 1,2/5/2022 16:35:18
10978,43.05809158,-76.19870287,"304 Gere Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:35:19
10979,43.07235588,-76.13951106,"1700 Grant Boulevard, Syracuse, NY, 13208",4,SW 5,2/5/2022 16:35:23
10980,43.05803428,-76.19865736,"1146 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:35:26
10981,43.0723679,-76.13957281,"1718 Grant Boulevard, Syracuse, NY, 13208",4,SW 5,2/5/2022 16:35:29
10982,43.05801539,-76.19864303,"1146 Avery Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:35:32
10983,43.07235436,-76.13956555,"1711 Grant Boulevard, Syracuse, NY, 13208",3,SW 5,2/5/2022 16:35:34
10984,43.07236596,-76.1394664,"1700 Grant Boulevard, Syracuse, NY, 13208",0,SW 5,2/5/2022 16:35:40
10985,43.07237155,-76.13946876,"1700 Grant Boulevard, Syracuse, NY, 13208",1,SW 5,2/5/2022 16:35:45
10986,43.07236606,-76.13953355,"1700 Grant Boulevard, Syracuse, NY, 13208",1,SW 5,2/5/2022 16:35:51
10987,43.0512073,-76.11429419,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 3,2/5/2022 16:35:54
10988,43.07236395,-76.13944352,"1700 Grant Boulevard, Syracuse, NY, 13208",0,SW 5,2/5/2022 16:35:56
10989,43.05777085,-76.19845631,"1136 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:35:58
10990,43.05121131,-76.11430077,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 3,2/5/2022 16:36:00
10991,43.07237701,-76.13951071,"1700 Grant Boulevard, Syracuse, NY, 13208",3,SW 5,2/5/2022 16:36:02
10992,43.05751993,-76.19830034,"1120 Avery Avenue, Syracuse, NY, 13204",4,SW 2,2/5/2022 16:36:14
10993,43.07239661,-76.13913485,"310 Wadsworth Street, Syracuse, NY, 13208",1,SW 5,2/5/2022 16:36:14
10994,43.0572727,-76.19811448,"1114 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:36:29
10995,43.07241104,-76.13876347,"1614 Grant Boulevard, Syracuse, NY, 13208",5,SW 5,2/5/2022 16:36:33
10996,43.05722176,-76.19807015,"1114 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:36:34
10997,43.07242296,-76.13835775,"1604 Grant Boulevard, Syracuse, NY, 13208",8,SW 5,2/5/2022 16:36:44
10998,43.05702496,-76.19793153,"1108 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:36:49
10999,43.03307696,-76.14909366,"117 Martin Luther King West, Syracuse, NY, 13205",1,SW 1,2/5/2022 16:36:55
11000,43.07243294,-76.13797643,"411 Woodruff Avenue, Syracuse, NY, 13208",6,SW 5,2/5/2022 16:36:56
11001,43.0330818,-76.14907157,"117 Martin Luther King West, Syracuse, NY, 13205",0,SW 1,2/5/2022 16:37:01
11002,43.0724299,-76.13758403,"1506 Grant Boulevard, Syracuse, NY, 13208",6,SW 5,2/5/2022 16:37:09
11003,43.03311844,-76.14904078,"117 Martin Luther King West, Syracuse, NY, 13205",0,SW 1,2/5/2022 16:37:20
11004,43.07245053,-76.13719791,"108 Mayar Street, Syracuse, NY, 13208",4,SW 5,2/5/2022 16:37:23
11005,43.07245711,-76.13714383,"108 Mayar Street, Syracuse, NY, 13208",1,SW 5,2/5/2022 16:37:34
11006,43.07245939,-76.13712241,"108 Mayar Street, Syracuse, NY, 13208",2,SW 5,2/5/2022 16:37:43
11007,43.03317106,-76.14866815,"109 Martin Luther King East, Syracuse, NY, 13202",3,SW 1,2/5/2022 16:37:47
11008,43.07247081,-76.13689263,"1414 Grant Boulevard, Syracuse, NY, 13208",9,SW 5,2/5/2022 16:37:49
11009,43.07249924,-76.13650737,"1400 Grant Boulevard, Syracuse, NY, 13208",7,SW 5,2/5/2022 16:37:58
11010,43.07249856,-76.13618715,"112 Darlington Road, Syracuse, NY, 13208",2,SW 5,2/5/2022 16:38:08
11011,43.03324909,-76.14831138,"109 Martin Luther King East, Syracuse, NY, 13202",2,SW 1,2/5/2022 16:38:08
11012,43.07252577,-76.13625439,"113 Darlington Road, Syracuse, NY, 13208",2,SW 5,2/5/2022 16:38:14
11013,43.07244057,-76.13640112,"1400 Grant Boulevard, Syracuse, NY, 13208",9,SW 5,2/5/2022 16:38:19
11014,43.05120981,-76.11430366,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 3,2/5/2022 16:38:20
11015,43.0724397,-76.13660151,"1400 Grant Boulevard, Syracuse, NY, 13208",0,SW 5,2/5/2022 16:38:24
11016,43.05116228,-76.11449617,"2016 Erie Boulevard East, Syracuse, NY, 13224",7,SW 3,2/5/2022 16:38:28
11017,43.03332765,-76.1479403,"109 Martin Luther King East, Syracuse, NY, 13202",3,SW 1,2/5/2022 16:38:28
11018,43.05704656,-76.19793409,"1108 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:38:30
11019,43.07244227,-76.13664791,"1414 Grant Boulevard, Syracuse, NY, 13208",5,SW 5,2/5/2022 16:38:31
11020,43.05693113,-76.1978454,"1100 Avery Avenue, Syracuse, NY, 13204",6,SW 2,2/5/2022 16:38:36
11021,43.07237309,-76.13669551,"1426 Oak Street, Syracuse, NY, 13203",2,SW 5,2/5/2022 16:38:36
11022,43.05103762,-76.11485404,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:38:38
11023,43.07233399,-76.13665263,"1426 Oak Street, Syracuse, NY, 13203",4,SW 5,2/5/2022 16:38:41
11024,43.05101269,-76.11493568,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 3,2/5/2022 16:38:43
11025,43.03342065,-76.14757664,"111 Martin Luther King East, Syracuse, NY, 13202",3,SW 1,2/5/2022 16:38:46
11026,43.07217103,-76.13661804,"1426 Oak Street, Syracuse, NY, 13203",8,SW 5,2/5/2022 16:38:47
11027,43.05668228,-76.19767801,"1026 Avery Avenue, Syracuse, NY, 13204",6,SW 2,2/5/2022 16:38:48
11028,43.05102112,-76.11496241,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",3,SW 3,2/5/2022 16:38:49
11029,43.07189671,-76.13659236,"1426 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:38:55
11030,43.05094233,-76.11526521,"1900 Erie Boulevard East, Syracuse, NY, 13210",8,SW 3,2/5/2022 16:38:57
11031,43.03350839,-76.14722672,"203 Martin Luther King East, Syracuse, NY, 13205",3,SW 1,2/5/2022 16:39:01
11032,43.0564262,-76.19751671,"1024 Avery Avenue, Syracuse, NY, 13204",4,SW 2,2/5/2022 16:39:02
11033,43.07162647,-76.1365883,"1418 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:39:04
11034,43.05082718,-76.11563071,"1900 Erie Boulevard East, Syracuse, NY, 13210",5,SW 3,2/5/2022 16:39:08
11035,43.03354288,-76.14712161,"203 Martin Luther King East, Syracuse, NY, 13205",0,SW 1,2/5/2022 16:39:12
11036,43.0713383,-76.13657874,"1406 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:39:16
11037,43.0335559,-76.14704962,"1339 South State Street, Syracuse, NY, 13202",4,SW 1,2/5/2022 16:39:17
11038,43.05071862,-76.11598384,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:39:18
11039,43.05616937,-76.1973496,"1018 1/2 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:39:23
11040,43.07117249,-76.13655615,"1400 Oak Street, Syracuse, NY, 13203",4,SW 5,2/5/2022 16:39:23
11041,43.07114565,-76.13651631,"302 Mertens Avenue, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:39:28
11042,43.05614087,-76.1973298,"1018 1/2 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:39:29
11043,43.05061461,-76.11633053,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",3,SW 3,2/5/2022 16:39:31
11044,43.03365193,-76.1466774,"203 Martin Luther King East, Syracuse, NY, 13205",5,SW 1,2/5/2022 16:39:33
11045,43.05615952,-76.19733931,"1018 1/2 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:39:34
11046,43.07118817,-76.13654929,"1400 Oak Street, Syracuse, NY, 13203",2,SW 5,2/5/2022 16:39:34
11047,43.0561437,-76.19732123,"1018 1/2 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:39:39
11048,43.07115115,-76.13652942,"302 Mertens Avenue, Syracuse, NY, 13203",4,SW 5,2/5/2022 16:39:39
11049,43.05051241,-76.11667683,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",4,SW 3,2/5/2022 16:39:42
11050,43.05617328,-76.19734124,"1018 1/2 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:39:44
11051,43.03373853,-76.14631349,"211 Martin Luther King East, Syracuse, NY, 13205",5,SW 1,2/5/2022 16:39:44
11052,43.07105294,-76.13654374,"302 Mertens Avenue, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:39:45
11053,43.0561256,-76.19730963,"1018 1/2 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:39:50
11054,43.07075561,-76.1365131,"1354 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:39:54
11055,43.03382655,-76.14594496,"215 Martin Luther King East, Syracuse, NY, 13205",6,SW 1,2/5/2022 16:39:55
11056,43.05042556,-76.11702968,"1860 Erie Boulevard East, Syracuse, NY, 13210",4,SW 3,2/5/2022 16:39:59
11057,43.07045777,-76.13649053,"1340 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:40:05
11058,43.033927,-76.1455918,"221 Martin Luther King East, Syracuse, NY, 13205",6,SW 1,2/5/2022 16:40:06
11059,43.0558893,-76.1971261,"1014 Avery Avenue, Syracuse, NY, 13204",5,SW 2,2/5/2022 16:40:11
11060,43.05032177,-76.11739721,"1860 Erie Boulevard East, Syracuse, NY, 13210",7,SW 3,2/5/2022 16:40:13
11061,43.03398806,-76.14531735,"468 Oakwood Avenue, Syracuse, NY, 13202",4,SW 1,2/5/2022 16:40:17
11062,43.05581557,-76.19708166,"1012 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:40:17
11063,43.0701663,-76.13649749,"1330 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:40:19
11064,43.03402967,-76.14519147,"468 Oakwood Avenue, Syracuse, NY, 13202",3,SW 1,2/5/2022 16:40:23
11065,43.05021273,-76.11775208,"1816 Erie Boulevard East, Syracuse, NY, 13210",8,SW 3,2/5/2022 16:40:24
11066,43.05585328,-76.19711473,"1014 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:40:25
11067,43.06989665,-76.13648536,"1318 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:40:29
11068,43.05581445,-76.19709309,"1012 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:40:30
11069,43.05009569,-76.11812657,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:40:34
11070,43.03412074,-76.14481866,"320 Martin Luther King East, Syracuse, NY, 13205",4,SW 1,2/5/2022 16:40:38
11071,43.06960533,-76.13645922,"1306 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:40:39
11072,43.04998944,-76.11847183,"328 Lombard Avenue, Syracuse, NY, 13210",4,SW 3,2/5/2022 16:40:44
11073,43.05560743,-76.1969411,"1004 Avery Avenue, Syracuse, NY, 13204",6,SW 2,2/5/2022 16:40:48
11074,43.03421497,-76.14444645,"320 Martin Luther King East, Syracuse, NY, 13205",6,SW 1,2/5/2022 16:40:50
11075,43.06934526,-76.13644468,"216 Scoville Avenue, Syracuse, NY, 13203",1,SW 5,2/5/2022 16:40:51
11076,43.06937791,-76.13643012,"216 Scoville Avenue, Syracuse, NY, 13203",0,SW 5,2/5/2022 16:40:56
11077,43.04988263,-76.11883977,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",6,SW 3,2/5/2022 16:40:56
11078,43.03431086,-76.14407261,"330 Martin Luther King East, Syracuse, NY, 13205",7,SW 1,2/5/2022 16:41:00
11079,43.0553593,-76.19676891,"1001 Avery Avenue, Syracuse, NY, 13204",4,SW 2,2/5/2022 16:41:00
11080,43.04982383,-76.11902963,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",1,SW 3,2/5/2022 16:41:02
11081,43.06939205,-76.13644796,"216 Scoville Avenue, Syracuse, NY, 13203",4,SW 5,2/5/2022 16:41:03
11082,43.05524949,-76.19674529,"931 Avery Avenue, Syracuse, NY, 13204",7,SW 2,2/5/2022 16:41:06
11083,43.0498822,-76.11895953,"1758 Erie Boulevard East, Syracuse, NY, 13214",1,SW 3,2/5/2022 16:41:07
11084,43.03439474,-76.14371663,"404 Martin Luther King East, Syracuse, NY, 13205",7,SW 1,2/5/2022 16:41:09
11085,43.06934595,-76.13645892,"216 Scoville Avenue, Syracuse, NY, 13203",4,SW 5,2/5/2022 16:41:09
11086,43.05505119,-76.19667571,"929 Avery Avenue, Syracuse, NY, 13204",11,SW 2,2/5/2022 16:41:11
11087,43.04987565,-76.1189304,"Devine Street, Syracuse, NY, 13210",0,SW 3,2/5/2022 16:41:14
11088,43.0547877,-76.19648618,"921 Avery Avenue, Syracuse, NY, 13204",12,SW 2,2/5/2022 16:41:17
11089,43.03447931,-76.14335841,"404 Martin Luther King East, Syracuse, NY, 13205",7,SW 1,2/5/2022 16:41:18
11090,43.04983251,-76.11900951,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",4,SW 3,2/5/2022 16:41:19
11091,43.05451607,-76.1963147,"917 Avery Avenue, Syracuse, NY, 13204",11,SW 2,2/5/2022 16:41:23
11092,43.06906026,-76.13642733,"1220 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:41:23
11093,43.04973055,-76.11936809,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",8,SW 3,2/5/2022 16:41:28
11094,43.05426087,-76.19613292,"911 Avery Avenue, Syracuse, NY, 13204",11,SW 2,2/5/2022 16:41:29
11095,43.03458378,-76.14301261,"I 81, Syracuse, NY, 13244",5,SW 1,2/5/2022 16:41:29
11096,43.06877087,-76.13641824,"1206 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:41:34
11097,43.05401542,-76.19594128,"903 Avery Avenue, Syracuse, NY, 13204",11,SW 2,2/5/2022 16:41:35
11098,43.04961758,-76.11975807,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",9,SW 3,2/5/2022 16:41:36
11099,43.0346361,-76.14263519,"436 Martin Luther King East, Syracuse, NY, 13210",4,SW 1,2/5/2022 16:41:41
11100,43.05377425,-76.19577013,"901 Avery Avenue, Syracuse, NY, 13204",5,SW 2,2/5/2022 16:41:42
11101,43.06847717,-76.13639478,"1200 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:41:45
11102,43.04950797,-76.12012806,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",6,SW 3,2/5/2022 16:41:45
11103,43.05357684,-76.19563025,"901 Avery Avenue, Syracuse, NY, 13204",11,SW 2,2/5/2022 16:41:48
11104,43.03465854,-76.14244533,"798 Renwick Avenue, Syracuse, NY, 13210",4,SW 1,2/5/2022 16:41:54
11105,43.05333304,-76.19543718,"817 Avery Avenue, Syracuse, NY, 13204",12,SW 2,2/5/2022 16:41:54
11106,43.06817598,-76.13634139,"1142 Oak Street, Syracuse, NY, 13203",8,SW 5,2/5/2022 16:41:56
11107,43.04940905,-76.1205037,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",8,SW 3,2/5/2022 16:41:56
11108,43.03457433,-76.14255358,"436 Martin Luther King East, Syracuse, NY, 13210",5,SW 1,2/5/2022 16:41:59
11109,43.0530551,-76.19525509,"811 Avery Avenue, Syracuse, NY, 13204",12,SW 2,2/5/2022 16:42:00
11110,43.04932724,-76.12088272,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",5,SW 3,2/5/2022 16:42:04
11111,43.06789519,-76.13632126,"1136 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:42:05
11112,43.05283081,-76.19511999,"807 Avery Avenue, Syracuse, NY, 13204",6,SW 2,2/5/2022 16:42:06
11113,43.03446139,-76.14288224,"I 81, Syracuse, NY, 13244",3,SW 1,2/5/2022 16:42:12
11114,43.05258924,-76.19495108,"803 Avery Avenue, Syracuse, NY, 13204",11,SW 2,2/5/2022 16:42:14
11115,43.06760729,-76.13630321,"1124 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:42:15
11116,43.04926614,-76.12128443,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",9,SW 3,2/5/2022 16:42:15
11117,43.03438402,-76.14298287,"I 81, Syracuse, NY, 13244",5,SW 1,2/5/2022 16:42:17
11118,43.05243264,-76.19484035,"800 Avery Avenue, Syracuse, NY, 13204",6,SW 2,2/5/2022 16:42:19
11119,43.04924639,-76.12141776,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 3,2/5/2022 16:42:21
11120,43.06732953,-76.13628303,"1116 Oak Street, Syracuse, NY, 13203",7,SW 5,2/5/2022 16:42:24
11121,43.05244659,-76.19474255,"800 Avery Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:42:24
11122,43.04928534,-76.12143065,"1706 Erie Boulevard East, Syracuse, NY, 13210",4,SW 3,2/5/2022 16:42:27
11123,43.03433414,-76.14338148,"404 Martin Luther King East, Syracuse, NY, 13205",4,SW 1,2/5/2022 16:42:29
11124,43.05246149,-76.1947436,"800 Avery Avenue, Syracuse, NY, 13204",1,SW 2,2/5/2022 16:42:33
11125,43.06705796,-76.13627132,"1104 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:42:34
11126,43.05243722,-76.19469861,"800 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:42:40
11127,43.04955275,-76.12148533,"Erie Boulevard East, Syracuse, NY, 13224",3,SW 3,2/5/2022 16:42:40
11128,43.03426542,-76.14376136,"404 Martin Luther King East, Syracuse, NY, 13205",5,SW 1,2/5/2022 16:42:43
11129,43.05243161,-76.19472064,"800 Avery Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:42:46
11130,43.06683952,-76.13627418,"1036 Oak Street, Syracuse, NY, 13203",3,SW 5,2/5/2022 16:42:47
11131,43.04969293,-76.12148494,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",2,SW 3,2/5/2022 16:42:48
11132,43.06675297,-76.13625335,"1036 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:42:52
11133,43.04972644,-76.12126883,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:42:54
11134,43.05240743,-76.19463065,"418 Herkimer Street, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:42:56
11135,43.03418865,-76.14412238,"330 Martin Luther King East, Syracuse, NY, 13205",4,SW 1,2/5/2022 16:43:00
11136,43.05246023,-76.19466042,"418 Herkimer Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:43:01
11137,43.06647451,-76.13624852,"1028 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:43:03
11138,43.04981153,-76.12086602,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",9,SW 3,2/5/2022 16:43:03
11139,43.05247511,-76.19468108,"800 Avery Avenue, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:43:07
11140,43.04991979,-76.12049607,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",9,SW 3,2/5/2022 16:43:11
11141,43.03410599,-76.14448727,"320 Martin Luther King East, Syracuse, NY, 13205",3,SW 1,2/5/2022 16:43:16
11142,43.06619258,-76.13622977,"1016 Oak Street, Syracuse, NY, 13203",4,SW 5,2/5/2022 16:43:17
11143,43.05246427,-76.19467492,"418 Herkimer Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 16:43:17
11144,43.05003188,-76.12015343,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",11,SW 3,2/5/2022 16:43:17
11145,43.0524843,-76.19467489,"800 Avery Avenue, Syracuse, NY, 13204",1,SW 2,2/5/2022 16:43:23
11146,43.05010007,-76.11989426,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",5,SW 3,2/5/2022 16:43:23
11147,43.06597502,-76.13624218,"1010 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:43:26
11148,43.03400891,-76.14483809,"320 Martin Luther King East, Syracuse, NY, 13205",4,SW 1,2/5/2022 16:43:31
11149,43.05020139,-76.11953848,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:43:34
11150,43.06570433,-76.1362327,"1000 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:43:37
11151,43.05030507,-76.11919281,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",6,SW 3,2/5/2022 16:43:44
11152,43.05272134,-76.19486599,"804 Avery Avenue, Syracuse, NY, 13204",5,SW 2,2/5/2022 16:43:45
11153,43.03390788,-76.14518698,"221 Martin Luther King East, Syracuse, NY, 13205",3,SW 1,2/5/2022 16:43:46
11154,43.06542489,-76.13618978,"934 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:43:50
11155,43.05040182,-76.11883988,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:43:53
11156,43.05296319,-76.19503441,"808 Avery Avenue, Syracuse, NY, 13204",4,SW 2,2/5/2022 16:44:01
11157,43.05049425,-76.11848845,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",8,SW 3,2/5/2022 16:44:03
11158,43.06515372,-76.13615442,"926 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:44:04
11159,43.03380339,-76.14554861,"216 Martin Luther King East, Syracuse, NY, 13205",4,SW 1,2/5/2022 16:44:04
11160,43.05059758,-76.11813398,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:44:11
11161,43.05069588,-76.11778554,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",8,SW 3,2/5/2022 16:44:19
11162,43.06487857,-76.13614427,"918 Oak Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 16:44:19
11163,43.03373123,-76.14591649,"215 Martin Luther King East, Syracuse, NY, 13205",3,SW 1,2/5/2022 16:44:19
11164,43.05320728,-76.19520758,"812 Avery Avenue, Syracuse, NY, 13204",5,SW 2,2/5/2022 16:44:24
11165,43.0507969,-76.11742663,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",7,SW 3,2/5/2022 16:44:28
11166,43.06459514,-76.13615192,"904 Oak Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 16:44:31
11167,43.03362611,-76.1462855,"211 Martin Luther King East, Syracuse, NY, 13205",5,SW 1,2/5/2022 16:44:36
11168,43.05089532,-76.11707457,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",8,SW 3,2/5/2022 16:44:37
11169,43.05346149,-76.19535845,"822 Avery Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 16:44:40
11170,43.06431452,-76.13611517,"105 Farmer Street, Syracuse, NY, 13203",3,SW 5,2/5/2022 16:44:45
11171,43.05099576,-76.11670664,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",9,SW 3,2/5/2022 16:44:45
11172,43.06432718,-76.13614767,"105 Farmer Street, Syracuse, NY, 13203",3,SW 5,2/5/2022 16:44:50
11173,43.03353811,-76.14663595,"203 Martin Luther King East, Syracuse, NY, 13205",4,SW 1,2/5/2022 16:44:50
11174,43.05110706,-76.11631669,"Erie Boulevard Northern Sidewalk, Syracuse, NY, 13224-1038",9,SW 3,2/5/2022 16:44:53
11175,43.06435403,-76.13610375,"105 Farmer Street, Syracuse, NY, 13203",2,SW 5,2/5/2022 16:44:55
11176,43.05370902,-76.1955404,"900 Avery Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 16:44:59
11177,43.06435722,-76.13610369,"105 Farmer Street, Syracuse, NY, 13203",2,SW 5,2/5/2022 16:45:01
