SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
12,-88.10183,184,snowman_fieldworker,41.83565,2/4/2021 19:18
0,-88.10272,194,snowman_fieldworker,41.83332,2/4/2021 19:19
8,-88.10363,200,snowman_fieldworker,41.83192,2/4/2021 19:19
10,-88.10455,204,snowman_fieldworker,41.83033,2/4/2021 19:20
0,-88.1052,200,snowman_fieldworker,41.8292,2/4/2021 19:20
0,-88.1052,200,snowman_fieldworker,41.8292,2/4/2021 19:20
0,-88.1052,200,snowman_fieldworker,41.8292,2/4/2021 19:20
8,-88.10587,206,snowman_fieldworker,41.82833,2/4/2021 19:22
2,-88.10643,66,snowman_fieldworker,41.8269,2/4/2021 19:23
0,-88.10568,46,snowman_fieldworker,41.82803,2/4/2021 19:23
0,-88.10568,46,snowman_fieldworker,41.82803,2/4/2021 19:23
12,-88.10493,26,snowman_fieldworker,41.82938,2/4/2021 19:24
10,-88.10385,24,snowman_fieldworker,41.83118,2/4/2021 19:24
0,-88.10298,36,snowman_fieldworker,41.83268,2/4/2021 19:25
12,-88.1021,16,snowman_fieldworker,41.83428,2/4/2021 19:25
4,-88.10152,62,snowman_fieldworker,41.83645,2/4/2021 19:26
1,-88.10043,320,snowman_fieldworker,41.83662,2/4/2021 19:26
0,-88.10127,278,snowman_fieldworker,41.8366,2/4/2021 19:27
5,-88.10177,224,snowman_fieldworker,41.83652,2/4/2021 19:27
12,-88.10237,196,snowman_fieldworker,41.83408,2/4/2021 19:28
0,-88.10415,206,snowman_fieldworker,41.83115,2/4/2021 19:28
8,-88.1049,204,snowman_fieldworker,41.82993,2/4/2021 19:29
2,-88.1054,200,snowman_fieldworker,41.82922,2/4/2021 19:29
13,-88.1062,204,snowman_fieldworker,41.82775,2/4/2021 19:30
14,-88.10867,196,snowman_fieldworker,41.823,2/4/2021 19:30
3,-87.99813,266,rnosek_temp,41.9846,2/4/2021 19:31
4,-87.99872,342,rnosek_temp,41.98472,2/4/2021 19:31
15,-88.10985,202,snowman_fieldworker,41.82055,2/4/2021 19:31
13,-88.11322,206,snowman_fieldworker,41.81573,2/4/2021 19:31
9,-88.00085,320,rnosek_temp,41.98717,2/4/2021 19:32
10,-88.00247,318,rnosek_temp,41.98843,2/4/2021 19:32
14,-88.11467,204,snowman_fieldworker,41.81343,2/4/2021 19:32
7,-88.11682,204,snowman_fieldworker,41.80978,2/4/2021 19:32
10,-88.00303,0,rnosek_temp,41.99165,2/4/2021 19:33
1,-88.00293,308,rnosek_temp,41.99262,2/4/2021 19:33
1,-88.1171,222,snowman_fieldworker,41.80932,2/4/2021 19:33
10,-88.00325,182,rnosek_temp,41.99125,2/4/2021 19:34
11,-88.00323,164,rnosek_temp,41.98918,2/4/2021 19:34
11,-88.11905,202,snowman_fieldworker,41.80632,2/4/2021 19:34
11,-88.12,188,snowman_fieldworker,41.80418,2/4/2021 19:34
3,-88.12015,238,snowman_fieldworker,41.80262,2/4/2021 19:34
12,-87.99967,146,rnosek_temp,41.98588,2/4/2021 19:35
7,-87.99887,170,rnosek_temp,41.98442,2/4/2021 19:35
2,-88.12143,80,snowman_fieldworker,41.80252,2/4/2021 19:35
6,-88.1199,24,snowman_fieldworker,41.80273,2/4/2021 19:35
12,-87.99818,180,rnosek_temp,41.98068,2/4/2021 19:36
13,-87.99818,180,rnosek_temp,41.97837,2/4/2021 19:36
11,-88.11847,20,snowman_fieldworker,41.807,2/4/2021 19:36
11,-88.1174,24,snowman_fieldworker,41.80857,2/4/2021 19:36
14,-87.99822,180,rnosek_temp,41.97322,2/4/2021 19:37
10,-87.99822,180,rnosek_temp,41.971,2/4/2021 19:37
5,-88.1153,40,snowman_fieldworker,41.81197,2/4/2021 19:37
3,-88.11342,156,snowman_fieldworker,41.81155,2/4/2021 19:37
9,-87.99842,182,rnosek_temp,41.96832,2/4/2021 19:38
2,-87.9983,84,rnosek_temp,41.9665,2/4/2021 19:38
